PHYLUM;CLASS;ORDER;GENUS;BASE_S;BASE_STG;TOP_S;TOP_STG;RANGE_BASE;RANGE_TOP;EXT_BASE;EXT_TOP;MOBILITY;PREDATOR
Mollusca;Bivalvia;Arcoida;Ortonella;O;Ashg-m;;;445;445;445;445;1;0
Mollusca;Bivalvia;Arcoida;Ovalarca;T;Mi;;;22;22;999;999;1;0
Mollusca;Bivalvia;Arcoida;Pachecoa;T;Eo-l;T;Eo-u;53;36;53;36;1;0
Mollusca;Bivalvia;Arcoida;Parallelodon;P;Leon-u;J;Tith;271;145;271;145;1;0
Mollusca;Bivalvia;Arcoida;Pentoperna;T;Than;;;57;57;57;57;1;0
Mollusca;Bivalvia;Arcoida;Peruarca;K;u;K;Maes;95;67;999;67;1;0
Mollusca;Bivalvia;Arcoida;Pettersia;K;u;K;Maes;95;67;999;67;1;0
Mollusca;Bivalvia;Arcoida;Pharcidoconcha;O;Aren-u;;;477;477;477;477;1;0
Mollusca;Bivalvia;Arcoida;Philobrya;T;Mi-l-u;R;*;18;0;18;0;1;0
Mollusca;Bivalvia;Arcoida;Pitchleria;Tr;Ladi-u;Tr;Carn;236;225;236;225;1;0
Mollusca;Bivalvia;Arcoida;Pleurogrammatodon;K;u;K;Maes-u;95;66;999;66;1;0
Mollusca;Bivalvia;Arcoida;Porterius;T;Than;R;;57;0;57;0;1;0
Mollusca;Bivalvia;Arcoida;Postligata;K;Ceno;K;Maes;97;67;97;67;1;0
Mollusca;Bivalvia;Arcoida;Protarca;K;Ceno;K;Maes;97;67;97;67;1;0
Mollusca;Bivalvia;Arcoida;Protonoetia;T;Eo-m;;;43;43;43;43;1;0
Mollusca;Bivalvia;Arcoida;Pseudocucullaea;K;l;K;Maes;138;67;999;67;1;0
Mollusca;Bivalvia;Arcoida;Pseudogrammatodon;K;Maes;;;67;67;67;67;1;0
Mollusca;Bivalvia;Arcoida;Ptychodesma;O;u;D;Give-l;455;383;999;383;1;0
Mollusca;Bivalvia;Arcoida;Quadrilatera;T;Eo-l;R;*;53;0;53;0;1;0
Mollusca;Bivalvia;Arcoida;Rasia;T;Ol-u;;;26;26;26;26;1;0
Mollusca;Bivalvia;Arcoida;Samacar;Q;Plei;R;;1;0;1;0;1;0
Mollusca;Bivalvia;Arcoida;Scapharca;T;Ol-l;R;*;32;0;32;0;1;0
Mollusca;Bivalvia;Arcoida;Sectiarca;T;Mi-u;R;;8;0;8;0;1;0
Mollusca;Bivalvia;Arcoida;Senilia;T;Mi-l-u;R;*;18;0;18;0;1;0
Mollusca;Bivalvia;Arcoida;Sheldonella;T;Mi-l-u;R;;18;0;18;0;1;0
Mollusca;Bivalvia;Arcoida;Sowteria;O;Llde;;;462;462;462;462;1;0
Mollusca;Bivalvia;Arcoida;Spinearca;T;Plio;R;;5;0;5;0;1;0
Mollusca;Bivalvia;Arcoida;Stenzelia;T;Eo-m-u;;;40;40;40;40;1;0
Mollusca;Bivalvia;Arcoida;Striarca;K;Albi-u;R;*;106;0;106;0;1;0
Mollusca;Bivalvia;Arcoida;Taeniarca;T;Mi;T;Plio;22;4;999;4;1;0
Mollusca;Bivalvia;Arcoida;Tegillarca;T;Mi-u;R;;8;0;8;0;1;0
Mollusca;Bivalvia;Arcoida;Thorslundia;O;Ashg-m;;;445;445;445;445;1;0
Mollusca;Bivalvia;Arcoida;Torinosulcatella;J;u;;;155;155;999;999;1;0
Mollusca;Bivalvia;Arcoida;Trigonarca;K;Albi-u;K;Maes;106;67;106;67;1;0
Mollusca;Bivalvia;Arcoida;Trigonodesma;T;Eo-l;T;Eo-u;53;36;53;36;1;0
Mollusca;Bivalvia;Arcoida;Trinacria;K;Maes;T;Eo-m-u;67;43;67;43;1;0
Mollusca;Bivalvia;Arcoida;Trisidos;T;Eo-l;R;*;53;0;53;0;1;0
Mollusca;Bivalvia;Arcoida;Tucetilla;T;Eo-m-u;R;;40;0;40;0;1;0
Mollusca;Bivalvia;Arcoida;Tucetona;T;Than;R;*;57;0;57;0;1;0
Mollusca;Bivalvia;Arcoida;Tucetonella;T;Plio;R;;5;0;5;0;1;0
Mollusca;Bivalvia;Arcoida;Vanuxemia;O;Cara-l;O;Ashg-m;453;445;453;445;1;0
Mollusca;Bivalvia;Arcoida;Vasconella;T;Eo-l;T;Eo-u?;53;36;53;36;1;0
Mollusca;Bivalvia;Arcoida;Veletuceta;T;Ol-l;R;;32;0;32;0;1;0
Mollusca;Bivalvia;Arcoida;Verilarca;T;Mi-u;R;*;8;0;8;0;1;0
Mollusca;Bivalvia;Arcoida;Vetoarca;K;Camp?;K;Maes;77;67;77;67;1;0
Mollusca;Bivalvia;Arcoida;Vigorniella;S;Prid;;;418;418;418;418;1;0
Mollusca;Bivalvia;Arcoida;Warburgia;O;Ashg-m;;;445;445;445;445;1;0
Mollusca;Bivalvia;Arcoida;Yonginella;S;Ludl-l;;;421;421;421;421;1;0
Mollusca;Bivalvia;Mytiloida;Adula;T;Mi-l;R;;20.5;0;20.5;0;0;0
Mollusca;Bivalvia;Mytiloida;Aeidimytilus;T;Mi-u;R;*;8;0;8;0;0;0
Mollusca;Bivalvia;Mytiloida;Amygdalum;K;Haut-u;R;*;129;0;129;0;0;0
Mollusca;Bivalvia;Mytiloida;Antetrichomya;T;Than-l;T;Eo-u?;57;36;57;36;0;0
Mollusca;Bivalvia;Mytiloida;Arcomytilus;J;Aale;T;Eo-u;176;36;176;36;0;0
Mollusca;Bivalvia;Mytiloida;Arcoperna;K;u?;T;Eo-u;95;36;999;36;0;0
Mollusca;Bivalvia;Mytiloida;Arcuatula;T;Eo-u?;R;;36;0;36;0;0;0
Mollusca;Bivalvia;Mytiloida;Atrina;J;m;R;*;175;0;999;0;0;0
Mollusca;Bivalvia;Mytiloida;Aulacomya;T;Eo-m;R;*;43;0;43;0;0;0
Mollusca;Bivalvia;Mytiloida;Austromytilus;T;Plio;R;;5;0;5;0;0;0
Mollusca;Bivalvia;Mytiloida;Botula;K;Apti-l;R;;116;0;116;0;0;0
Mollusca;Bivalvia;Mytiloida;Botulopsis;Tr;Ladi;Tr;Carn;236;225;236;225;0;0
Mollusca;Bivalvia;Mytiloida;Brachidontes;J;l?;R;*;198;0;999;0;0;0
Mollusca;Bivalvia;Mytiloida;Breviorthonota;O;u;;;455;455;999;999;0;0
Mollusca;Bivalvia;Mytiloida;Coxesia;P;Guad-u;;;264;264;264;264;0;0
Mollusca;Bivalvia;Mytiloida;Crenella;K;Apti-u;R;*;116;0;116;0;0;0
Mollusca;Bivalvia;Mytiloida;Crenomytilus;T;Eo-l;R;*;53;0;53;0;0;0
Mollusca;Bivalvia;Mytiloida;Cyrtopinna;J;;R;;999;0;999;0;0;0
Mollusca;Bivalvia;Mytiloida;Dacrydium;T;Mi;R;*;22;0;999;0;0;0
Mollusca;Bivalvia;Mytiloida;Diberus;T;Mi-l;R;*;20.5;0;20.5;0;0;0
Mollusca;Bivalvia;Mytiloida;Exosiperna;T;Eo-u;R;;36;0;36;0;0;0
Mollusca;Bivalvia;Mytiloida;Falcimytilus;Tr;Nori;J;Tith-u;210;145;210;145;0;0
Mollusca;Bivalvia;Mytiloida;Fungiacara;Q;Plei;R;;1;0;1;0;0;0
Mollusca;Bivalvia;Mytiloida;Gibbomodiola;T;Ol-u;R;;26;0;26;0;0;0
Mollusca;Bivalvia;Mytiloida;Gregariella;T;Eo-l;R;*;53;0;53;0;0;0
Mollusca;Bivalvia;Mytiloida;Hilgardella;K;Maes;;;67;67;67;67;0;0
Mollusca;Bivalvia;Mytiloida;Hormomya;T;Eo-l;R;;53;0;53;0;0;0
Mollusca;Bivalvia;Mytiloida;Idasola;T;Mi-m;R;;14.8;0;14.8;0;0;0
Mollusca;Bivalvia;Mytiloida;Inoperna;J;Plie-u;K;Maes-u;188;66;188;66;0;0
Mollusca;Bivalvia;Mytiloida;Ischadium;T;Mi-u;R;*;8;0;8;0;0;0
Mollusca;Bivalvia;Mytiloida;Labis;Q;Plei;R;;1;0;1;0;0;0
Mollusca;Bivalvia;Mytiloida;Lecompteus;J;;K;Maes;999;67;999;67;0;0
Mollusca;Bivalvia;Mytiloida;Leiosolenus;T;Mi-m;R;;14.8;0;14.8;0;0;0
Mollusca;Bivalvia;Mytiloida;Lioberus;T;Plio;R;;5;0;5;0;0;0
Mollusca;Bivalvia;Mytiloida;Lithodomina;P;u;;;255;255;999;999;0;0
Mollusca;Bivalvia;Mytiloida;Lithophaga;J;Plie;R;*;188;0;188;0;0;0
Mollusca;Bivalvia;Mytiloida;Lycettia;J;Plie;K;Maes;188;67;188;67;0;0
Mollusca;Bivalvia;Mytiloida;Matheria;O;Cara-m;S;Wenl;453;425;453;425;0;0
Mollusca;Bivalvia;Mytiloida;Mauricia;T;Eo-l;T;Mi;53;11.2;53;999;0;0
Mollusca;Bivalvia;Mytiloida;Meekopinna;P;Leon-u;;;271;271;271;271;0;0
Mollusca;Bivalvia;Mytiloida;Megacrenella;T;Eo-m;R;;43;0;43;0;0;0
Mollusca;Bivalvia;Mytiloida;Modiolarca;T;Plio;R;;5;0;5;0;0;0
Mollusca;Bivalvia;Mytiloida;Modiolatus;Q;Plei;R;;1;0;1;0;0;0
Mollusca;Bivalvia;Mytiloida;Modiolula;T;Eo-m-l;R;;46;0;46;0;0;0
Mollusca;Bivalvia;Mytiloida;Modiolus;D;Fame;R;*;368;0;368;0;0;0
Mollusca;Bivalvia;Mytiloida;Modiolusia;T;Plio;R;;5;0;5;0;0;0
Mollusca;Bivalvia;Mytiloida;Modiomytilus;T;Eo-u?;T;Mi;36;11.2;36;999;0;0
Mollusca;Bivalvia;Mytiloida;Musculista;Q;Plei;R;;1;0;1;0;0;0
Mollusca;Bivalvia;Mytiloida;Musculus;J;Sine-u;R;*;194;0;194;0;0;0
Mollusca;Bivalvia;Mytiloida;Myapalmula;Q;Plei;R;;1;0;1;0;0;0
Mollusca;Bivalvia;Mytiloida;Myoforceps;T;Mi-l;R;;20.5;0;20.5;0;0;0
Mollusca;Bivalvia;Mytiloida;Mysidiella;Tr;Ladi;Tr;Rhae;236;202;236;202;0;0
Mollusca;Bivalvia;Mytiloida;Mytella;T;Eo-u;R;;36;0;36;0;0;0
Mollusca;Bivalvia;Mytiloida;Mytilaster;T;Mi-l;R;;20.5;0;20.5;0;0;0
Mollusca;Bivalvia;Mytiloida;Mytilisepta;T;Pg;R;;20.5;0;20.5;0;0;0
Mollusca;Bivalvia;Mytiloida;Mytilon;T;Dani;;;63;63;63;63;0;0
Mollusca;Bivalvia;Mytiloida;Mytilops;D;Fras-u;;;378;378;378;378;0;0
Mollusca;Bivalvia;Mytiloida;Mytilus;T;Ol-l;R;*;32;0;32;0;0;0
Mollusca;Bivalvia;Mytiloida;Notobotula;Q;Plei-l;R;;1;0;1;0;0;0
Mollusca;Bivalvia;Mytiloida;Orthodesma;O;Ashg-m;;;445;445;445;445;0;0
Mollusca;Bivalvia;Mytiloida;Palaeosolen;D;l;D;Fras;415;375;999;375;0;0
Mollusca;Bivalvia;Mytiloida;Perna;T;Than;R;*;57;0;57;0;0;0
Mollusca;Bivalvia;Mytiloida;Pernomytilus;J;u;;;155;155;999;999;0;0
Mollusca;Bivalvia;Mytiloida;Pholadomorpha;O;Ashg-l;O;Ashg-m;448;445;448;445;0;0
Mollusca;Bivalvia;Mytiloida;Phthonia;D;Emsi;D;Fras;402;375;402;375;0;0
Mollusca;Bivalvia;Mytiloida;Pinna;C;Vise-l;R;*;337;0;337;0;0;0
Mollusca;Bivalvia;Mytiloida;Plesiopinna;K;Ceno;K;Maes-u;97;66;97;66;0;0
Mollusca;Bivalvia;Mytiloida;Plicatomytilus;T;Mi-l;T;Mi;20.5;11.2;20.5;999;0;0
Mollusca;Bivalvia;Mytiloida;Praemytilus;J;Bath;;;164;164;164;164;0;0
Mollusca;Bivalvia;Mytiloida;Praeostrea;S;Ludl;D;Gedi;421;413;421;413;0;0
Mollusca;Bivalvia;Mytiloida;Promytilus;C;Ms;P;Guad-u;360;263;999;263;0;0
Mollusca;Bivalvia;Mytiloida;Protopis;Tr;l;Tr;Carn;249;225;999;225;0;0
Mollusca;Bivalvia;Mytiloida;Pseudocolpomya;O;Cara?;O;Ashg?;453;446;453;446;0;0
Mollusca;Bivalvia;Mytiloida;Pteronites;C;Vise;P;Guad-u;337;263;337;263;0;0
Mollusca;Bivalvia;Mytiloida;Quendreda;T;Plio;R;;5;0;5;0;0;0
Mollusca;Bivalvia;Mytiloida;Regoria;K;Sant;K;Maes;84;67;84;67;0;0
Mollusca;Bivalvia;Mytiloida;Regulifer;J;u;;;155;155;999;999;0;0
Mollusca;Bivalvia;Mytiloida;Rhomboidella;T;Eo-m-u;R;*;40;0;40;0;0;0
Mollusca;Bivalvia;Mytiloida;Rhynchomytilus;J;Oxfo-u;;;154;154;154;154;0;0
Mollusca;Bivalvia;Mytiloida;Ryenella;T;Eo-u;R;;36;0;36;0;0;0
Mollusca;Bivalvia;Mytiloida;Semimodiola;T;Eo-u;;;36;36;36;36;0;0
Mollusca;Bivalvia;Mytiloida;Septifer;Tr;;R;*;999;0;999;0;0;0
Mollusca;Bivalvia;Mytiloida;Servatrina;T;Mi-m;R;;14.8;0;14.8;0;0;0
Mollusca;Bivalvia;Mytiloida;Shaninopsis;O;Cara;O;Ashg-m;453;445;453;445;0;0
Mollusca;Bivalvia;Mytiloida;Skarlatella;T;Eo-m-l;R;;46;0;46;0;0;0
Mollusca;Bivalvia;Mytiloida;Solamen;T;Ol-l;R;*;32;0;32;0;0;0
Mollusca;Bivalvia;Mytiloida;Sootryenella;T;Than;;;57;57;57;57;0;0
Mollusca;Bivalvia;Mytiloida;Sphenosolen;O;m;;;470;470;999;999;0;0
Mollusca;Bivalvia;Mytiloida;Stegoconcha;J;Oxfo-l;T;Than;154;57;154;57;0;0
Mollusca;Bivalvia;Mytiloida;Streptopinna;T;Mi-l;R;;20.5;0;20.5;0;0;0
Mollusca;Bivalvia;Mytiloida;Striamodiolus;K;;;;999;999;999;999;0;0
Mollusca;Bivalvia;Mytiloida;Strimodiolus;J;Oxfo-u;J;Tith-u;154;145;154;145;0;0
Mollusca;Bivalvia;Mytiloida;Synek;O;Aren;O;m;477;460;477;999;0;0
Mollusca;Bivalvia;Mytiloida;Tommasina;Tr;Carn;;;225;225;225;225;0;0
Mollusca;Bivalvia;Mytiloida;Trichites;Tr;Nori;K;l;210;102;210;999;0;0
Mollusca;Bivalvia;Mytiloida;Trichomusculus;T;Eo-m-u;R;;40;0;40;0;0;0
Mollusca;Bivalvia;Mytiloida;Trichomya;T;Mi-l-l;R;*;22;0;22;0;0;0
Mollusca;Bivalvia;Mytiloida;Undatimusculus;T;Eo-l;;;53;53;53;53;0;0
Mollusca;Bivalvia;Mytiloida;Volsellina;C;Mosc-u;P;Guad-u;307;263;307;263;0;0
Mollusca;Bivalvia;Mytiloida;Xenostrobus;T;Mi-u-l;R;*;10;0;10;0;0;0
Mollusca;Bivalvia;Mytiloida;Zelithophaga;T;Plio;R;;5;0;5;0;0;0
Mollusca;Bivalvia;Pterioida;Abruptolopha;K;Camp?;K;Maes;77;67;77;67;0;0
Mollusca;Bivalvia;Pterioida;Acanthopecten;C;Vise-l;P;Djhu;337;257;337;257;0;0
Mollusca;Bivalvia;Pterioida;Acesta;J;u;R;*;155;0;999;0;0;0
Mollusca;Bivalvia;Pterioida;Acobaecardium;T;Plio;;;5;5;5;5;0;0
Mollusca;Bivalvia;Pterioida;Actinodesma;D;Emsi?;D;Fame-u;402;363;402;363;0;0
Mollusca;Bivalvia;Pterioida;Actinopteria;S;Wenl;P;l;426;272;426;999;0;0
Mollusca;Bivalvia;Pterioida;Actinopterinia;O;Ashg-m;;;445;445;445;445;0;0
Mollusca;Bivalvia;Pterioida;Actinostreon;J;;K;Maes;999;67;999;67;0;0
Mollusca;Bivalvia;Pterioida;Acutostrea;K;Ceno;K;Maes;97;67;97;67;0;0
Mollusca;Bivalvia;Pterioida;Aequipecten;T;Eo-m;R;*;43;0;43;0;0;0
Mollusca;Bivalvia;Pterioida;Aetostreon;K;Vala-l;K;Albi;134;106;134;106;0;0
Mollusca;Bivalvia;Pterioida;Africogryphaea;J;Bath-u;J;Call?;164;159;164;159;0;0
Mollusca;Bivalvia;Pterioida;Agerostrea;K;Camp-l;K;Maes;77;67;77;67;0;0
Mollusca;Bivalvia;Pterioida;Aguilerella;J;Plie-u;J;Oxfo-u;188;154;188;154;0;0
Mollusca;Bivalvia;Pterioida;Ahtioconcha;O;Llde-u;;;462;462;462;462;0;0
Mollusca;Bivalvia;Pterioida;Alectryonella;T;Plio;R;;5;0;5;0;0;0
Mollusca;Bivalvia;Pterioida;Allobuchia;J;Aale;J;Bajo;176;171;176;171;0;0
Mollusca;Bivalvia;Pterioida;Allonychia;O;Cara?;O;Ashg-l;453;447;453;447;0;0
Mollusca;Bivalvia;Pterioida;Alnifia;O;Llde;;;462;462;462;462;0;0
Mollusca;Bivalvia;Pterioida;Altaipecten;C;l;C;Step;360;297;999;999;0;0
Mollusca;Bivalvia;Pterioida;Ambigostrea;K;Maes;;;67;67;67;67;0;0
Mollusca;Bivalvia;Pterioida;Ambonychia;O;Llde;O;Ashg-m;462;445;462;445;0;0
Mollusca;Bivalvia;Pterioida;Ambonychiopsis;O;Llde;S;Wenl;462;425;462;425;0;0
Mollusca;Bivalvia;Pterioida;Amonotis;Tr;Carn;;;225;225;225;225;0;0
Mollusca;Bivalvia;Pterioida;Amphidonte;K;Apti;K;Maes;116;67;116;67;0;0
Mollusca;Bivalvia;Pterioida;Amphijanira;Tr;Anis;Tr;Carn;243;225;243;225;0;0
Mollusca;Bivalvia;Pterioida;Amphiocoelia;S;Ldov;S;Ludl?;435;421;435;421;0;0
Mollusca;Bivalvia;Pterioida;Amuropecten;J;Plie-u;;;188;188;188;188;0;0
Mollusca;Bivalvia;Pterioida;Amussiopecten;T;Ol-u;T;Plio-l;26;4;26;4;0;0
Mollusca;Bivalvia;Pterioida;Amussium;T;Ol-l;R;*;32;0;32;0;0;0
Mollusca;Bivalvia;Pterioida;Anatipopecten;T;Eo-u;T;Plio;36;4;36;4;0;0
Mollusca;Bivalvia;Pterioida;Anderkenia;O;Cara?;O;Ashg?;453;446;453;446;0;0
Mollusca;Bivalvia;Pterioida;Anguipecten;T;Mi;R;;22;0;999;0;0;0
Mollusca;Bivalvia;Pterioida;Annachlamys;T;Mi-m;R;;14.8;0;14.8;0;0;0
Mollusca;Bivalvia;Pterioida;Anningella;Tr;Rhae;J;Sine-u;203;194;203;194;0;0
Mollusca;Bivalvia;Pterioida;Annuliconcha;C;Tour;P;Guad;354;263;354;263;0;0
Mollusca;Bivalvia;Pterioida;Annulinectes;Tr;Anis;Tr;Ladi?;243;236;243;236;0;0
Mollusca;Bivalvia;Pterioida;Anomalocoelia;O;Ashg-m;;;445;445;445;445;0;0
Mollusca;Bivalvia;Pterioida;Anomalodonta;O;Ashg-m;;;445;445;445;445;0;0
Mollusca;Bivalvia;Pterioida;Anomia;K;Apti-l;R;*;116;0;116;0;0;0
Mollusca;Bivalvia;Pterioida;Anopaea;J;Tith-u;K;Albi-l;145;106;145;106;0;0
Mollusca;Bivalvia;Pterioida;Anshunopecten;P;Dora;;;252;252;252;252;0;0
Mollusca;Bivalvia;Pterioida;Antijanira;Tr;Anis;Tr;Carn-l;243;225;243;225;0;0
Mollusca;Bivalvia;Pterioida;Antipecten;T;Mi-l-u;T;Mi-m;18;14.8;18;14.8;0;0
Mollusca;Bivalvia;Pterioida;Antiquilima;Tr;Carn;K;Apti;225;116;225;116;0;0
Mollusca;Bivalvia;Pterioida;Anulipecten;D;l;;;415;415;999;999;0;0
Mollusca;Bivalvia;Pterioida;Anulostrea;K;Coni;K;Sant;87;84;87;84;0;0
Mollusca;Bivalvia;Pterioida;Aphanaia;P;Sakm;P;Guad-l;285;267;285;267;0;0
Mollusca;Bivalvia;Pterioida;Arcavicula;Tr;Ladi-u;Tr;Carn;236;225;236;225;0;0
Mollusca;Bivalvia;Pterioida;Arcticeramus;J;Call;J;Tith-u;159;145;159;145;0;0
Mollusca;Bivalvia;Pterioida;Arctomyalina;C;Mosc;;;307;307;307;307;0;0
Mollusca;Bivalvia;Pterioida;Arctostrea;K;Apti-l;K;Maes-l;116;67;116;67;0;0
Mollusca;Bivalvia;Pterioida;Arctotis;J;Sine;K;Haut;194;129;194;129;0;0
Mollusca;Bivalvia;Pterioida;Argopecten;T;Mi-l-l;R;*;22;0;22;0;0;0
Mollusca;Bivalvia;Pterioida;Arzelella;Tr;Ladi;;;236;236;236;236;0;0
Mollusca;Bivalvia;Pterioida;Asoella;Tr;Anis;Tr;Nori;243;210;243;210;0;0
Mollusca;Bivalvia;Pterioida;Athlopecten;T;Ol-u;T;Mi-l-l;26;21;26;21;0;0
Mollusca;Bivalvia;Pterioida;Atomodesma;P;Asse?;Tr;Indu-l;290;250;290;250;0;0
Mollusca;Bivalvia;Pterioida;Atreta;Tr;Rhae;K;Maes-u;203;66;203;66;0;0
Mollusca;Bivalvia;Pterioida;Aucellina;K;Barr;K;Ceno;124;97;124;97;0;0
Mollusca;Bivalvia;Pterioida;Augea;C;u;P;l;320;272;999;999;0;0
Mollusca;Bivalvia;Pterioida;Aulacomyella;J;Kimm;;;151;151;151;151;0;0
Mollusca;Bivalvia;Pterioida;Australobuchia;J;u;K;Haut;155;129;999;129;0;0
Mollusca;Bivalvia;Pterioida;Avichlamys;Tr;Indu-u;Tr;Olen-u;250;246;250;246;0;0
Mollusca;Bivalvia;Pterioida;Avicularca;Tr;Carn;Tr;Rhae?;225;202;225;202;0;0
Mollusca;Bivalvia;Pterioida;Aviculolima;Tr;Anis;;;243;243;243;243;0;0
Mollusca;Bivalvia;Pterioida;Aviculomonotis;P;Guad;;;265;265;265;265;0;0
Mollusca;Bivalvia;Pterioida;Aviculomyalina;Tr;Anis-m;Tr;Anis-u;243;243;243;243;0;0
Mollusca;Bivalvia;Pterioida;Aviculopecten;D;Fame-u;P;Dora;368;252;368;252;0;0
Mollusca;Bivalvia;Pterioida;Aviculoperna;T;Eo-m;T;Eo-u;43;36;43;36;0;0
Mollusca;Bivalvia;Pterioida;Aviculovulsa;T;Eo-m;T;Eo-u;43;36;43;36;0;0
Mollusca;Bivalvia;Pterioida;Azumapecten;T;Mi;R;*;22;0;999;0;0;0
Mollusca;Bivalvia;Pterioida;Badiotella;Tr;Ladi;Tr;Carn;236;225;236;225;0;0
Mollusca;Bivalvia;Pterioida;Bakevellia;C;Mosc-u;K;Maes;307;67;307;67;0;0
Mollusca;Bivalvia;Pterioida;Bakevelloides;Tr;l;J;u;249;144;999;999;0;0
Mollusca;Bivalvia;Pterioida;Barbosaia;P;Guad-u;;;264;264;264;264;0;0
Mollusca;Bivalvia;Pterioida;Barehamia;T;Mi-l-u;T;Plio-u;18;4;18;4;0;0
Mollusca;Bivalvia;Pterioida;Batequeus;T;Eo-m-l;;;46;46;46;46;0;0
Mollusca;Bivalvia;Pterioida;Bilobissa;J;Aale;J;Kimm?;176;151;176;151;0;0
Mollusca;Bivalvia;Pterioida;Birostrina;K;Nc;K;Ceno-m;140;97;999;97;0;0
Mollusca;Bivalvia;Pterioida;Bittneria;Tr;u;;;228;228;999;999;0;0
Mollusca;Bivalvia;Pterioida;Boiomytilus;D;l;;;415;415;999;999;0;0
Mollusca;Bivalvia;Pterioida;Boreionectes;J;Oxfo-u;K;Vala;154;134;154;134;0;0
Mollusca;Bivalvia;Pterioida;Bositra;J;Toar-l;J;Kimm;181;151;181;151;0;0
Mollusca;Bivalvia;Pterioida;Bouleigmus;K;Camp?;K;Maes;77;67;77;67;0;0
Mollusca;Bivalvia;Pterioida;Bractechlamys;Q;Plei;R;;1;0;1;0;0;0
Mollusca;Bivalvia;Pterioida;Buchia;J;Oxfo-u;K;Haut;154;129;154;129;0;0
Mollusca;Bivalvia;Pterioida;Burckhardtia;Tr;Carn;;;225;225;225;225;0;0
Mollusca;Bivalvia;Pterioida;Byssonychia;O;Cara?;O;Ashg?;453;446;453;446;0;0
Mollusca;Bivalvia;Pterioida;Byssopteria;D;Fras-u;;;378;378;378;378;0;0
Mollusca;Bivalvia;Pterioida;Calcicanicularia;P;Leon-u;P;Guad-u;271;263;271;263;0;0
Mollusca;Bivalvia;Pterioida;Calvaentolium;Tr;;J;;999;999;999;999;0;0
Mollusca;Bivalvia;Pterioida;Cameleolopha;K;Ceno;K;Maes-l;97;67;97;67;0;0
Mollusca;Bivalvia;Pterioida;Camptochlamys;J;Aale;T;Dani;176;63;176;63;0;0
Mollusca;Bivalvia;Pterioida;Camptonectes;J;Hett-l;K;Maes-u;198;66;198;66;0;0
Mollusca;Bivalvia;Pterioida;Canadotis;J;Tith-u;;;145;145;145;145;0;0
Mollusca;Bivalvia;Pterioida;Caneyella;C;Vise-l;C;Serp-l;337;325;337;325;0;0
Mollusca;Bivalvia;Pterioida;Capedopecten;T;Mi;;;22;22;999;999;0;0
Mollusca;Bivalvia;Pterioida;Caribachlamys;T;Plio-u;R;;5;0;5;0;0;0
Mollusca;Bivalvia;Pterioida;Carinonychia;D;l;;;415;415;999;999;0;0
Mollusca;Bivalvia;Pterioida;Caritodens;O;Ashg-m;;;445;445;445;445;0;0
Mollusca;Bivalvia;Pterioida;Carolia;T;Than?;T;Eo-u?;57;36;57;36;0;0
Mollusca;Bivalvia;Pterioida;Carolinapecten;T;Mi-u;T;Plio-u;8;4;8;4;0;0
Mollusca;Bivalvia;Pterioida;Cassianella;P;Sakm;Tr;Rhae;285;202;285;202;0;0
Mollusca;Bivalvia;Pterioida;Cassianoides;P;Leon;P;Guad-l;277;267;999;267;0;0
Mollusca;Bivalvia;Pterioida;Cataceramus;K;Sant?;K;Maes;84;67;84;67;0;0
Mollusca;Bivalvia;Pterioida;Catinula;J;Oxfo;;;154;154;154;154;0;0
Mollusca;Bivalvia;Pterioida;Ceratostreon;K;Vala;K;Maes-u;134;66;134;66;0;0
Mollusca;Bivalvia;Pterioida;Chaenocardia;C;Mosc-u;;;307;307;307;307;0;0
Mollusca;Bivalvia;Pterioida;Chalmasia;K;Camp?;T;Eo-m-u?;77;43;77;43;0;0
Mollusca;Bivalvia;Pterioida;Cheiopteria;S;Prid;;;418;418;418;418;0;0
Mollusca;Bivalvia;Pterioida;Chesapecten;T;Mi-l-u;T;Plio;18;4;18;4;0;0
Mollusca;Bivalvia;Pterioida;Chlamys;Tr;Anis;R;*;243;0;243;0;0;0
Mollusca;Bivalvia;Pterioida;Chondrodonta;K;Albi;K;Turo;106;92;106;92;0;0
Mollusca;Bivalvia;Pterioida;Christinapecten;T;Mi-m;;;14.8;14.8;14.8;14.8;0;0
Mollusca;Bivalvia;Pterioida;Ciclopecten;T;Plio;;;5;5;5;5;0;0
Mollusca;Bivalvia;Pterioida;Cigarella;P;Leon;P;Guad-l;277;267;999;267;0;0
Mollusca;Bivalvia;Pterioida;Cingentolium;J;Oxfo-u;;;154;154;154;154;0;0
Mollusca;Bivalvia;Pterioida;Cladoceramus;K;Sant-l;;;84;84;84;84;0;0
Mollusca;Bivalvia;Pterioida;Claraia;P;Djhu;Tr;Olen-u;257;246;257;246;0;0
Mollusca;Bivalvia;Pterioida;Clavicosta;C;Step-l;P;Guad-u;299;263;299;263;0;0
Mollusca;Bivalvia;Pterioida;Cleidochondrella;K;Sant;K;Camp;84;77;84;77;0;0
Mollusca;Bivalvia;Pterioida;Cleionychia;O;Aren-l;O;Ashg-m;477;445;477;445;0;0
Mollusca;Bivalvia;Pterioida;Cliopteria;S;Ludl-u;;;421;421;421;421;0;0
Mollusca;Bivalvia;Pterioida;Cochlearites;J;Plie;;;188;188;188;188;0;0
